<http://www.wikidata.org/entity/P1329v>,242
<http://www.wikidata.org/entity/P1344s>,162536
<http://www.wikidata.org/entity/P1344v>,162536
<http://www.wikidata.org/entity/P1365s>,3219
<http://www.wikidata.org/entity/P1365v>,3218
<http://www.wikidata.org/entity/P1366s>,3251
<http://www.wikidata.org/entity/P1366v>,3248
<http://www.wikidata.org/entity/P136s>,311456
<http://www.wikidata.org/entity/P136v>,311450
<http://www.wikidata.org/entity/P137s>,42812
<http://www.wikidata.org/entity/P137v>,42808
<http://www.wikidata.org/entity/P138s>,53135
<http://www.wikidata.org/entity/P138v>,53078
<http://www.wikidata.org/entity/P1403s>,531
<http://www.wikidata.org/entity/P1403v>,531
<http://www.wikidata.org/entity/P140s>,34655
<http://www.wikidata.org/entity/P140v>,34636
<http://www.wikidata.org/entity/P1411s>,22865
<http://www.wikidata.org/entity/P1411v>,22865
<http://www.wikidata.org/entity/P1412s>,264656
<http://www.wikidata.org/entity/P1412v>,264653
<http://www.wikidata.org/entity/P1416q>,66
<http://www.wikidata.org/entity/P1420s>,1389
<http://www.wikidata.org/entity/P1420v>,1389
<http://www.wikidata.org/entity/P1433s>,98067
<http://www.wikidata.org/entity/P1433v>,98067
<http://www.wikidata.org/entity/P1435s>,325854
<http://www.wikidata.org/entity/P1435v>,325846
<http://www.wikidata.org/entity/P143r>,169079
<http://www.wikidata.org/entity/P1440s>,2839
<http://www.wikidata.org/entity/P1440v>,2839
<http://www.wikidata.org/entity/P1448s>,749995
<http://www.wikidata.org/entity/P1448v>,749991
<http://www.wikidata.org/entity/P1449s>,1833
<http://www.wikidata.org/entity/P1449v>,1833
<http://www.wikidata.org/entity/P1476s>,141672
<http://www.wikidata.org/entity/P1476v>,141635
<http://www.wikidata.org/entity/P1477s>,14819
<http://www.wikidata.org/entity/P1477v>,14810
<http://www.wikidata.org/entity/P1545q>,275162
<http://www.wikidata.org/entity/P1559s>,5188
<http://www.wikidata.org/entity/P1559v>,5188
<http://www.wikidata.org/entity/P155s>,240058
<http://www.wikidata.org/entity/P155v>,239397
<http://www.wikidata.org/entity/P1566s>,924030
<http://www.wikidata.org/entity/P1566v>,924030
<http://www.wikidata.org/entity/P156s>,237512
<http://www.wikidata.org/entity/P156v>,237120
<http://www.wikidata.org/entity/P159s>,75499
<http://www.wikidata.org/entity/P159v>,75486
<http://www.wikidata.org/entity/P1600s>,13185
<http://www.wikidata.org/entity/P1600v>,13185
<http://www.wikidata.org/entity/P1615s>,3906
<http://www.wikidata.org/entity/P1615v>,3906
<http://www.wikidata.org/entity/P161s>,637564
<http://www.wikidata.org/entity/P161v>,637556
<http://www.wikidata.org/entity/P166s>,402378
<http://www.wikidata.org/entity/P166v>,402374
<http://www.wikidata.org/entity/P1686q>,26658
<http://www.wikidata.org/entity/P170s>,157884
<http://www.wikidata.org/entity/P170v>,157816
<http://www.wikidata.org/entity/P1711s>,16996
<http://www.wikidata.org/entity/P1711v>,16996
<http://www.wikidata.org/entity/P171s>,2085624
<http://www.wikidata.org/entity/P171v>,2085616
