<http://dbpedia.org/property/openingCity>,2
<http://dbpedia.org/property/organisation>,2417
<http://dbpedia.org/property/party2name>,3
<http://dbpedia.org/property/party3name>,4
<http://dbpedia.org/property/party4name>,5
<http://dbpedia.org/property/party5name>,2
<http://dbpedia.org/property/party6name>,1
<http://dbpedia.org/property/party7name>,1
<http://dbpedia.org/property/party8name>,1
<http://dbpedia.org/property/party9name>,1
<http://dbpedia.org/property/passLeader>,1
<http://dbpedia.org/property/peak10a>,27
<http://dbpedia.org/property/peak1a>,43
<http://dbpedia.org/property/peak1b>,19
<http://dbpedia.org/property/peak1c>,6
<http://dbpedia.org/property/peak2a>,49
<http://dbpedia.org/property/peak3a>,46
<http://dbpedia.org/property/peak4a>,43
<http://dbpedia.org/property/peak5a>,37
<http://dbpedia.org/property/peak6a>,31
<http://dbpedia.org/property/peak7a>,32
<http://dbpedia.org/property/peak8a>,28
<http://dbpedia.org/property/peak9a>,26
<http://dbpedia.org/property/plane1Occupants>,53
<http://dbpedia.org/property/plane2Occupants>,52
<http://dbpedia.org/property/ppgT>,82
<http://dbpedia.org/property/previousMembers>,15
<http://dbpedia.org/property/previousRound>,758
<http://dbpedia.org/property/prizeMoney>,5493
<http://dbpedia.org/property/qb>,3169
<http://dbpedia.org/property/qualifyFor>,78
<http://dbpedia.org/property/quarter>,11168
<http://dbpedia.org/property/rd1Score01Agg>,815
<http://dbpedia.org/property/rd1Score02Agg>,812
<http://dbpedia.org/property/rd1Score03Agg>,816
<http://dbpedia.org/property/rd1Score04Agg>,804
<http://dbpedia.org/property/rd1Score05Agg>,805
<http://dbpedia.org/property/rd1Score06Agg>,797
<http://dbpedia.org/property/rd1Score07Agg>,806
<http://dbpedia.org/property/rd1Score08Agg>,809
<http://dbpedia.org/property/rd1Score09Agg>,463
<http://dbpedia.org/property/rd1Score10Agg>,472
<http://dbpedia.org/property/rd1Score11Agg>,473
<http://dbpedia.org/property/rd1Score12Agg>,477
<http://dbpedia.org/property/rd1Score13Agg>,479
<http://dbpedia.org/property/rd1Score14Agg>,470
<http://dbpedia.org/property/rd1Score15Agg>,456
<http://dbpedia.org/property/rd1Score16Agg>,457
<http://dbpedia.org/property/rd1Score17Agg>,117
<http://dbpedia.org/property/rd1Score18Agg>,116
<http://dbpedia.org/property/rd1Score19Agg>,117
<http://dbpedia.org/property/rd1Score20Agg>,116
<http://dbpedia.org/property/rd1Score21Agg>,123
<http://dbpedia.org/property/rd1Score22Agg>,123
<http://dbpedia.org/property/rd1Score23Agg>,121
<http://dbpedia.org/property/rd1Score24Agg>,120
<http://dbpedia.org/property/rd1Score25Agg>,116
<http://dbpedia.org/property/rd1Score26Agg>,115
<http://dbpedia.org/property/rd1Score27Agg>,115
<http://dbpedia.org/property/rd1Score28Agg>,116
<http://dbpedia.org/property/rd1Score29Agg>,121
<http://dbpedia.org/property/rd1Score30Agg>,121
<http://dbpedia.org/property/rd1Score31Agg>,120
<http://dbpedia.org/property/rd2Name>,127
<http://dbpedia.org/property/rd2Score01Agg>,848
<http://dbpedia.org/property/rd2Score02Agg>,842
<http://dbpedia.org/property/rd2Score03Agg>,840
<http://dbpedia.org/property/rd2Score04Agg>,851
<http://dbpedia.org/property/rd2Score05Agg>,500
<http://dbpedia.org/property/rd2Score06Agg>,496
<http://dbpedia.org/property/rd2Score07Agg>,495
<http://dbpedia.org/property/rd2Score08Agg>,496
<http://dbpedia.org/property/rd2Score09Agg>,143
<http://dbpedia.org/property/rd2Score10Agg>,145
<http://dbpedia.org/property/rd2Score11Agg>,149
<http://dbpedia.org/property/rd2Score12Agg>,148
<http://dbpedia.org/property/rd2Score13Agg>,143
<http://dbpedia.org/property/rd2Score14Agg>,143
<http://dbpedia.org/property/rd2Score15Agg>,144
<http://dbpedia.org/property/rd2Score16Agg>,143
<http://dbpedia.org/property/rd2t5Loc>,116
<http://dbpedia.org/property/rd2t6Loc>,114
<http://dbpedia.org/property/rd2t7Loc>,112
<http://dbpedia.org/property/rd2t8Loc>,108
<http://dbpedia.org/property/rd3Score01Agg>,837
<http://dbpedia.org/property/rd3Score02Agg>,834
<http://dbpedia.org/property/rd3Score03Agg>,530
<http://dbpedia.org/property/rd3Score04Agg>,533
<http://dbpedia.org/property/rd3Score05Agg>,162
<http://dbpedia.org/property/rd3Score06Agg>,161
<http://dbpedia.org/property/rd3Score07Agg>,160
<http://dbpedia.org/property/rd3Score08Agg>,159
<http://dbpedia.org/property/rd3t3Loc>,114
<http://dbpedia.org/property/rd3t4Loc>,112
<http://dbpedia.org/property/rd4Score01Agg>,365
<http://dbpedia.org/property/rd4Score02Agg>,362
<http://dbpedia.org/property/rd4Score03Agg>,161
<http://dbpedia.org/property/rd4Score04Agg>,160
<http://dbpedia.org/property/rd4t2Loc>,116
<http://dbpedia.org/property/rd5Date>,163
<http://dbpedia.org/property/rd5Score01Agg>,36
<http://dbpedia.org/property/rd5Score02Agg>,36
<http://dbpedia.org/property/rd5t1Loc>,116
<http://dbpedia.org/property/rebounds>,94712
<http://dbpedia.org/property/recLeader>,1
<http://dbpedia.org/property/receiver>,4526
<http://dbpedia.org/property/returns>,2823
<http://dbpedia.org/property/rushLeader>,1
<http://dbpedia.org/property/set>,283
<http://dbpedia.org/property/silverBgu>,14
<http://dbpedia.org/property/silverCrc>,262
<http://dbpedia.org/property/silverEgy>,1024
<http://dbpedia.org/property/silverEsa>,242
<http://dbpedia.org/property/silverHon>,128
<http://dbpedia.org/property/silverInd>,1296
<http://dbpedia.org/property/silverIre>,26
<http://dbpedia.org/property/silverJam>,552
<http://dbpedia.org/property/silverPan>,385
<http://dbpedia.org/property/silverPer>,659
<http://dbpedia.org/property/silverPhi>,1038
<http://dbpedia.org/property/silverSaf>,78
<http://dbpedia.org/property/silverSco>,283
<http://dbpedia.org/property/silverWal>,218
<http://dbpedia.org/property/simuni>,10
<http://dbpedia.org/property/snext>,57
<http://dbpedia.org/property/st5t>,218
<http://dbpedia.org/property/stopover>,1239
<http://dbpedia.org/property/supersedes>,58
<http://dbpedia.org/property/team1Captain>,1400
<http://dbpedia.org/property/team2Captain>,1429
<http://dbpedia.org/property/titleNumber>,1545
<http://dbpedia.org/property/topscorerLeague>,3
<http://dbpedia.org/property/totalInjuries>,143
<http://dbpedia.org/property/totalSt5t>,43
<http://dbpedia.org/property/tournamentName>,2344
<http://dbpedia.org/property/trophy>,697
<http://dbpedia.org/property/two(midland)_>,1
<http://dbpedia.org/property/visitorname>,1823
<http://dbpedia.org/property/wheelbase>,2552
<http://dbpedia.org/property/winnersFlagvar>,24
<http://dbpedia.org/property/withdraws>,2917
<http://dbpedia.org/property/ws>,510
<http://dbpedia.org/property/xd>,893
<http://dbpedia.org/property/yards>,11404
<http://dbpedia.org/property/yearspan>,153
<http://dbpedia.org/property/2pp%25_>,348
<http://dbpedia.org/property/2ppChg>,328
<http://dbpedia.org/property/aircraftElectronic>,148
<http://dbpedia.org/property/assistants>,75
<http://dbpedia.org/property/australianSeason>,98
<http://dbpedia.org/property/award1pub>,815
<http://dbpedia.org/property/bbrTeam>,1660
<http://dbpedia.org/property/biggestWin>,67
<http://dbpedia.org/property/boatname>,168
<http://dbpedia.org/property/bronze>,49929
<http://dbpedia.org/property/bronzeBol>,214
<http://dbpedia.org/property/bronzeEcu>,663
<http://dbpedia.org/property/bronzeIsl>,245
<http://dbpedia.org/property/bronzeVen>,1116
<http://dbpedia.org/property/candtitle>,77
<http://dbpedia.org/property/champCity>,287
<http://dbpedia.org/property/champStad>,235
<http://dbpedia.org/property/civilRegistration>,99
<http://dbpedia.org/property/clubMembership>,102
<http://dbpedia.org/property/coChampion>,2
<http://dbpedia.org/property/commentators>,531
<http://dbpedia.org/property/conference10ApPoll>,44
<http://dbpedia.org/property/conference10Teams>,44
<http://dbpedia.org/property/conference3Ties>,3
<http://dbpedia.org/property/conference4Ties>,1
<http://dbpedia.org/property/conference6Ties>,2
<http://dbpedia.org/property/conference7Ties>,2
<http://dbpedia.org/property/consist>,30
<http://dbpedia.org/property/content3style>,127
<http://dbpedia.org/property/crashImage>,40
<http://dbpedia.org/property/dateDissipated>,174
<http://dbpedia.org/property/decision>,1681
<http://dbpedia.org/property/defendingChampion>,150
<http://dbpedia.org/property/dns>,59
<http://dbpedia.org/property/dsa>,13
<http://dbpedia.org/property/dsq>,99
<http://dbpedia.org/property/ew>,1277
<http://dbpedia.org/property/fifth>,29
<http://dbpedia.org/property/finalfourcount>,747
<http://dbpedia.org/property/firstawarded>,1000
<http://dbpedia.org/property/firstentry>,1591
<http://dbpedia.org/property/founderName>,447
<http://dbpedia.org/property/gbc>,112
<http://dbpedia.org/property/gm6Ot>,8
<http://dbpedia.org/property/gold>,46791
<http://dbpedia.org/property/goldBol>,215
<http://dbpedia.org/property/goldEcu>,661
<http://dbpedia.org/property/goldIsl>,244
<http://dbpedia.org/property/goldVen>,1108
<http://dbpedia.org/property/grGbc>,96
<http://dbpedia.org/property/groundFatalities>,151
<http://dbpedia.org/property/groundInjuries>,116
<http://dbpedia.org/property/homeCoachTeam>,76
<http://dbpedia.org/property/homeot>,17
<http://dbpedia.org/property/hostChi>,31
<http://dbpedia.org/property/inquiry>,20
<http://dbpedia.org/property/isSeason>,96
<http://dbpedia.org/property/jp>,511
<http://dbpedia.org/property/js>,107
<http://dbpedia.org/property/lastawarded>,779
<http://dbpedia.org/property/lastentry>,1597
<http://dbpedia.org/property/list4a>,81
<http://dbpedia.org/property/manOfTheMatch2a>,60
<http://dbpedia.org/property/manofmatch>,905
<http://dbpedia.org/property/maximumAmount>,94
<http://dbpedia.org/property/ncDate>,189
<http://dbpedia.org/property/nes>,45
<http://dbpedia.org/property/netto>,222
<http://dbpedia.org/property/nextsupcity>,73
<http://dbpedia.org/property/nextsuppl>,75
<http://dbpedia.org/property/ns>,1382
<http://dbpedia.org/property/obverse2Design>,16
